condition,method,sample,bit_accuracy,ber,message_accuracy,selected_oracle_candidate,dcss_usage_rate
crop50_blur,Oracle-Alignment,28,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,29,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,Oracle-Alignment,30,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,31,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,32,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,33,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,34,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,35,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,36,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,37,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,38,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,39,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,40,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,41,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,42,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,43,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,44,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,45,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,46,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,47,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,48,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,49,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,50,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,51,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,Oracle-Alignment,52,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,53,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,54,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,55,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,56,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,57,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,Oracle-Alignment,58,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,59,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,60,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,61,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,62,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,63,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,64,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,65,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,66,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,67,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,68,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,69,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,70,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,71,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,72,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,73,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,74,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,75,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,76,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,77,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,78,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,79,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,80,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,Oracle-Alignment,81,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,82,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,83,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,84,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,85,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,86,0.7333333492279053,0.2666666507720947,0.0,,
crop50_blur,Oracle-Alignment,87,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,Oracle-Alignment,88,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,89,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,90,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,Oracle-Alignment,91,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,92,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,93,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,94,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,95,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,96,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,97,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,98,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,99,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,100,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,101,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,102,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,103,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,104,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,105,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,106,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,107,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,Oracle-Alignment,108,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,109,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,110,0.7333333492279053,0.2666666507720947,0.0,,
crop50_blur,Oracle-Alignment,111,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,112,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,113,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,Oracle-Alignment,114,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,115,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,116,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,117,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,118,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,Oracle-Alignment,119,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,Oracle-Alignment,120,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,121,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,122,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,123,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,124,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,125,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,126,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,127,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,128,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,129,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,130,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,131,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,132,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,133,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,134,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,135,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,136,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,137,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,138,1.0,0.0,1.0,,
crop50_blur,Oracle-Alignment,139,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,140,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,Oracle-Alignment,141,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,Oracle-Alignment,142,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,Oracle-Alignment,143,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,0,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,1,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,2,1.0,0.0,1.0,,
crop50_blur,DCSS,3,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,4,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,5,1.0,0.0,1.0,,
crop50_blur,DCSS,6,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,7,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS,8,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,9,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS,10,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,11,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,12,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,13,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,14,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,15,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,16,1.0,0.0,1.0,,
crop50_blur,DCSS,17,1.0,0.0,1.0,,
crop50_blur,DCSS,18,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,19,1.0,0.0,1.0,,
crop50_blur,DCSS,20,1.0,0.0,1.0,,
crop50_blur,DCSS,21,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,22,1.0,0.0,1.0,,
crop50_blur,DCSS,23,0.699999988079071,0.30000001192092896,0.0,,
crop50_blur,DCSS,24,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,25,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,26,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,27,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,28,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,29,0.7333333492279053,0.2666666507720947,0.0,,
crop50_blur,DCSS,30,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,31,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,32,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,33,1.0,0.0,1.0,,
crop50_blur,DCSS,34,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,35,1.0,0.0,1.0,,
crop50_blur,DCSS,36,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,37,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,38,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,39,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,40,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,41,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,42,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,43,1.0,0.0,1.0,,
crop50_blur,DCSS,44,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,45,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,46,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,47,1.0,0.0,1.0,,
crop50_blur,DCSS,48,1.0,0.0,1.0,,
crop50_blur,DCSS,49,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,50,1.0,0.0,1.0,,
crop50_blur,DCSS,51,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,DCSS,52,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,53,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,54,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,55,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,56,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,57,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,58,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,59,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,60,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,61,1.0,0.0,1.0,,
crop50_blur,DCSS,62,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,63,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,64,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,65,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,66,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,67,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,68,1.0,0.0,1.0,,
crop50_blur,DCSS,69,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,70,1.0,0.0,1.0,,
crop50_blur,DCSS,71,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,72,1.0,0.0,1.0,,
crop50_blur,DCSS,73,1.0,0.0,1.0,,
crop50_blur,DCSS,74,1.0,0.0,1.0,,
crop50_blur,DCSS,75,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,76,1.0,0.0,1.0,,
crop50_blur,DCSS,77,1.0,0.0,1.0,,
crop50_blur,DCSS,78,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,79,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,80,0.6666666865348816,0.3333333134651184,0.0,,
crop50_blur,DCSS,81,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,82,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,83,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,84,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,85,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,86,0.7333333492279053,0.2666666507720947,0.0,,
crop50_blur,DCSS,87,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS,88,1.0,0.0,1.0,,
crop50_blur,DCSS,89,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,90,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS,91,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,92,1.0,0.0,1.0,,
crop50_blur,DCSS,93,1.0,0.0,1.0,,
crop50_blur,DCSS,94,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,95,1.0,0.0,1.0,,
crop50_blur,DCSS,96,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,97,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,98,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,99,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,100,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,101,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,102,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,103,1.0,0.0,1.0,,
crop50_blur,DCSS,104,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,105,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,106,1.0,0.0,1.0,,
crop50_blur,DCSS,107,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS,108,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,109,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,110,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS,111,1.0,0.0,1.0,,
crop50_blur,DCSS,112,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,113,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS,114,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,115,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,116,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,117,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS,118,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,119,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,DCSS,120,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,121,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,122,1.0,0.0,1.0,,
crop50_blur,DCSS,123,1.0,0.0,1.0,,
crop50_blur,DCSS,124,1.0,0.0,1.0,,
crop50_blur,DCSS,125,1.0,0.0,1.0,,
crop50_blur,DCSS,126,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,127,1.0,0.0,1.0,,
crop50_blur,DCSS,128,1.0,0.0,1.0,,
crop50_blur,DCSS,129,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,130,1.0,0.0,1.0,,
crop50_blur,DCSS,131,0.6000000238418579,0.3999999761581421,0.0,,
crop50_blur,DCSS,132,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,133,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,134,1.0,0.0,1.0,,
crop50_blur,DCSS,135,1.0,0.0,1.0,,
crop50_blur,DCSS,136,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,137,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS,138,1.0,0.0,1.0,,
crop50_blur,DCSS,139,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,140,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS,141,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS,142,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS,143,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,0,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,1,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,2,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,3,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,4,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,5,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,6,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,7,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS-FT,8,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,9,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,10,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,11,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,12,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,13,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,14,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,15,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,16,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,17,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,18,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,19,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,20,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,21,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,22,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,23,0.7333333492279053,0.2666666507720947,0.0,,
crop50_blur,DCSS-FT,24,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,25,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,26,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS-FT,27,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,28,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,29,0.699999988079071,0.30000001192092896,0.0,,
crop50_blur,DCSS-FT,30,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,31,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,32,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,33,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,34,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,35,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,36,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,37,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,38,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS-FT,39,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,40,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,41,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,42,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,43,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,44,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,45,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,46,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,47,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,48,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,49,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,50,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,51,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,DCSS-FT,52,0.800000011920929,0.19999998807907104,0.0,,
crop50_blur,DCSS-FT,53,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,54,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,55,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,56,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,57,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,58,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,59,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,60,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,61,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,62,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,63,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,64,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,65,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,66,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,67,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,68,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,69,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,70,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,71,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,72,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,73,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,74,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,75,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,76,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,77,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,78,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,79,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,80,0.6666666865348816,0.3333333134651184,0.0,,
crop50_blur,DCSS-FT,81,0.7666666507720947,0.23333334922790527,0.0,,
crop50_blur,DCSS-FT,82,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,83,0.8999999761581421,0.10000002384185791,0.0,,
crop50_blur,DCSS-FT,84,0.9333333373069763,0.06666666269302368,0.0,,
crop50_blur,DCSS-FT,85,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,86,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,87,0.8666666746139526,0.13333332538604736,0.0,,
crop50_blur,DCSS-FT,88,1.0,0.0,1.0,,
crop50_blur,DCSS-FT,89,0.8333333134651184,0.1666666865348816,0.0,,
crop50_blur,DCSS-FT,90,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,91,0.9666666388511658,0.03333336114883423,0.0,,
crop50_blur,DCSS-FT,92,0.9333333373069763,0.06666666269302368,0.0,,
