fallback_mode,threshold,condition,bit_accuracy,message_accuracy,dcss_usage_rate
first,0.1623,crop50_blur,0.9172222018241882,0.18333333730697632,0.7749999761581421
first,0.1623,crop50_jpeg,0.6547222137451172,0.0,0.15000000596046448
first,0.1623,macro_average,0.8330555558204651,,
first,0.1624,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1624,crop50_blur,0.918055534362793,0.18333333730697632,0.7916666865348816
first,0.1624,crop50_jpeg,0.6547222137451172,0.0,0.15000000596046448
first,0.1624,macro_average,0.8333333333333334,,
first,0.1625,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1625,crop50_blur,0.918055534362793,0.18333333730697632,0.7916666865348816
first,0.1625,crop50_jpeg,0.6547222137451172,0.0,0.15000000596046448
first,0.1625,macro_average,0.8333333333333334,,
first,0.1626,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1626,crop50_blur,0.9177777767181396,0.18333333730697632,0.800000011920929
first,0.1626,crop50_jpeg,0.6538888812065125,0.0,0.15833333134651184
first,0.1626,macro_average,0.8329629699389139,,
first,0.1627,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1627,crop50_blur,0.9177777767181396,0.18333333730697632,0.800000011920929
first,0.1627,crop50_jpeg,0.6538888812065125,0.0,0.15833333134651184
first,0.1627,macro_average,0.8329629699389139,,
first,0.1628,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1628,crop50_blur,0.918055534362793,0.18333333730697632,0.8083333373069763
first,0.1628,crop50_jpeg,0.6538888812065125,0.0,0.15833333134651184
first,0.1628,macro_average,0.8330555558204651,,
first,0.1629,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.1629,crop50_blur,0.918055534362793,0.18333333730697632,0.8083333373069763
first,0.1629,crop50_jpeg,0.6538888812065125,0.0,0.15833333134651184
first,0.1629,macro_average,0.8330555558204651,,
first,0.163,crop50,0.9272222518920898,0.28333333134651184,0.8500000238418579
first,0.163,crop50_blur,0.918055534362793,0.18333333730697632,0.8083333373069763
first,0.163,crop50_jpeg,0.6538888812065125,0.0,0.15833333134651184
first,0.163,macro_average,0.8330555558204651,,
first,0.1631,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1631,crop50_blur,0.918055534362793,0.18333333730697632,0.8083333373069763
first,0.1631,crop50_jpeg,0.6538888812065125,0.0,0.1666666716337204
first,0.1631,macro_average,0.8338888883590698,,
first,0.1632,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1632,crop50_blur,0.9211111068725586,0.18333333730697632,0.8166666626930237
first,0.1632,crop50_jpeg,0.6538888812065125,0.0,0.1666666716337204
first,0.1632,macro_average,0.8349074125289917,,
first,0.1633,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1633,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1633,crop50_jpeg,0.6538888812065125,0.0,0.1666666716337204
first,0.1633,macro_average,0.8349074125289917,,
first,0.1634,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1634,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1634,crop50_jpeg,0.6530555486679077,0.0,0.17499999701976776
first,0.1634,macro_average,0.8346296350161234,,
first,0.1635,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1635,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1635,crop50_jpeg,0.6549999713897705,0.0,0.19166666269302368
first,0.1635,macro_average,0.835277775923411,,
first,0.1636,crop50,0.929722249507904,0.28333333134651184,0.8583333492279053
first,0.1636,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1636,crop50_jpeg,0.6549999713897705,0.0,0.19166666269302368
first,0.1636,macro_average,0.835277775923411,,
first,0.1637,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1637,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1637,crop50_jpeg,0.6549999713897705,0.0,0.19166666269302368
first,0.1637,macro_average,0.8354629476865133,,
first,0.1638,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1638,crop50_blur,0.9211111068725586,0.18333333730697632,0.824999988079071
first,0.1638,crop50_jpeg,0.6549999713897705,0.0,0.19166666269302368
first,0.1638,macro_average,0.8354629476865133,,
first,0.1639,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1639,crop50_blur,0.92166668176651,0.18333333730697632,0.8333333134651184
first,0.1639,crop50_jpeg,0.6549999713897705,0.0,0.19166666269302368
first,0.1639,macro_average,0.8356481393178304,,
first,0.164,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.164,crop50_blur,0.92166668176651,0.18333333730697632,0.8333333134651184
first,0.164,crop50_jpeg,0.6549999713897705,0.0,0.20000000298023224
first,0.164,macro_average,0.8356481393178304,,
first,0.1641,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1641,crop50_blur,0.92166668176651,0.18333333730697632,0.8333333134651184
first,0.1641,crop50_jpeg,0.6549999713897705,0.0,0.20000000298023224
first,0.1641,macro_average,0.8356481393178304,,
first,0.1642,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1642,crop50_blur,0.9222221970558167,0.18333333730697632,0.8416666388511658
first,0.1642,crop50_jpeg,0.6538888812065125,0.0,0.21666666865348816
first,0.1642,macro_average,0.8354629476865133,,
first,0.1643,crop50,0.9302777647972107,0.28333333134651184,0.8666666746139526
first,0.1643,crop50_blur,0.9222221970558167,0.18333333730697632,0.8416666388511658
first,0.1643,crop50_jpeg,0.6538888812065125,0.0,0.21666666865348816
first,0.1643,macro_average,0.8354629476865133,,
first,0.1644,crop50,0.9313889145851135,0.28333333134651184,0.875
first,0.1644,crop50_blur,0.9222221970558167,0.18333333730697632,0.8416666388511658
first,0.1644,crop50_jpeg,0.6538888812065125,0.0,0.21666666865348816
first,0.1644,macro_average,0.8358333309491476,,
first,0.1645,crop50,0.9313889145851135,0.28333333134651184,0.875
first,0.1645,crop50_blur,0.9227777719497681,0.18333333730697632,0.8500000238418579
first,0.1645,crop50_jpeg,0.6538888812065125,0.0,0.21666666865348816
first,0.1645,macro_average,0.8360185225804647,,
first,0.1646,crop50,0.9319444298744202,0.2916666567325592,0.8833333253860474
first,0.1646,crop50_blur,0.9227777719497681,0.18333333730697632,0.8500000238418579
first,0.1646,crop50_jpeg,0.6538888812065125,0.0,0.21666666865348816
first,0.1646,macro_average,0.8362036943435669,,
first,0.1647,crop50,0.9319444298744202,0.2916666567325592,0.8833333253860474
first,0.1647,crop50_blur,0.9227777719497681,0.18333333730697632,0.8500000238418579
first,0.1647,crop50_jpeg,0.6549999713897705,0.0,0.22499999403953552
first,0.1647,macro_average,0.8365740577379862,,
first,0.1648,crop50,0.9319444298744202,0.2916666567325592,0.8833333253860474
first,0.1648,crop50_blur,0.9230555295944214,0.18333333730697632,0.8583333492279053
first,0.1648,crop50_jpeg,0.6549999713897705,0.0,0.22499999403953552
first,0.1648,macro_average,0.8366666436195374,,
first,0.1649,crop50,0.9319444298744202,0.2916666567325592,0.8833333253860474
first,0.1649,crop50_blur,0.9230555295944214,0.18333333730697632,0.8583333492279053
first,0.1649,crop50_jpeg,0.6549999713897705,0.0,0.22499999403953552
first,0.1649,macro_average,0.8366666436195374,,
first,0.165,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.165,crop50_blur,0.9230555295944214,0.18333333730697632,0.8583333492279053
first,0.165,crop50_jpeg,0.6549999713897705,0.0,0.22499999403953552
first,0.165,macro_average,0.836296280225118,,
first,0.1651,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1651,crop50_blur,0.9230555295944214,0.18333333730697632,0.8666666746139526
first,0.1651,crop50_jpeg,0.6547222137451172,0.0,0.23333333432674408
first,0.1651,macro_average,0.8362036943435669,,
first,0.1652,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1652,crop50_blur,0.9230555295944214,0.18333333730697632,0.8666666746139526
first,0.1652,crop50_jpeg,0.6547222137451172,0.0,0.23333333432674408
first,0.1652,macro_average,0.8362036943435669,,
first,0.1653,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1653,crop50_blur,0.9230555295944214,0.18333333730697632,0.8666666746139526
first,0.1653,crop50_jpeg,0.6547222137451172,0.0,0.23333333432674408
first,0.1653,macro_average,0.8362036943435669,,
first,0.1654,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1654,crop50_blur,0.925000011920929,0.18333333730697632,0.875
first,0.1654,crop50_jpeg,0.6547222137451172,0.0,0.25
first,0.1654,macro_average,0.8368518551190695,,
first,0.16549999999999998,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.16549999999999998,crop50_blur,0.925000011920929,0.18333333730697632,0.875
first,0.16549999999999998,crop50_jpeg,0.6547222137451172,0.0,0.25
first,0.16549999999999998,macro_average,0.8368518551190695,,
first,0.1656,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1656,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1656,crop50_jpeg,0.6552777886390686,0.0,0.25833332538604736
first,0.1656,macro_average,0.8372222185134888,,
first,0.16570000000000001,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.16570000000000001,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.16570000000000001,crop50_jpeg,0.6552777886390686,0.0,0.2666666805744171
first,0.16570000000000001,macro_average,0.8372222185134888,,
first,0.1658,crop50,0.9308333396911621,0.2916666567325592,0.8916666507720947
first,0.1658,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1658,crop50_jpeg,0.6552777886390686,0.0,0.2666666805744171
first,0.1658,macro_average,0.8372222185134888,,
first,0.1659,crop50,0.9305555820465088,0.2916666567325592,0.8999999761581421
first,0.1659,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1659,crop50_jpeg,0.6549999713897705,0.0,0.2750000059604645
first,0.1659,macro_average,0.8370370268821716,,
first,0.16599999999999998,crop50,0.9305555820465088,0.2916666567325592,0.8999999761581421
first,0.16599999999999998,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.16599999999999998,crop50_jpeg,0.6549999713897705,0.0,0.2750000059604645
first,0.16599999999999998,macro_average,0.8370370268821716,,
first,0.1661,crop50,0.9305555820465088,0.2916666567325592,0.8999999761581421
first,0.1661,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1661,crop50_jpeg,0.6549999713897705,0.0,0.2750000059604645
first,0.1661,macro_average,0.8370370268821716,,
first,0.16620000000000001,crop50,0.9350000023841858,0.2916666567325592,0.9083333611488342
first,0.16620000000000001,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.16620000000000001,crop50_jpeg,0.6538888812065125,0.0,0.28333333134651184
first,0.16620000000000001,macro_average,0.8381481369336446,,
first,0.1663,crop50,0.9350000023841858,0.2916666567325592,0.9083333611488342
first,0.1663,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1663,crop50_jpeg,0.6538888812065125,0.0,0.28333333134651184
first,0.1663,macro_average,0.8381481369336446,,
first,0.1664,crop50,0.9350000023841858,0.2916666567325592,0.9083333611488342
first,0.1664,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1664,crop50_jpeg,0.6538888812065125,0.0,0.28333333134651184
first,0.1664,macro_average,0.8381481369336446,,
first,0.16649999999999998,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.16649999999999998,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.16649999999999998,crop50_jpeg,0.6541666388511658,0.0,0.2916666567325592
first,0.16649999999999998,macro_average,0.8383333086967468,,
first,0.1666,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1666,crop50_blur,0.9255555272102356,0.18333333730697632,0.8833333253860474
first,0.1666,crop50_jpeg,0.6541666388511658,0.0,0.2916666567325592
first,0.1666,macro_average,0.8383333086967468,,
first,0.16670000000000001,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.16670000000000001,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.16670000000000001,crop50_jpeg,0.6541666388511658,0.0,0.2916666567325592
first,0.16670000000000001,macro_average,0.8387962778409322,,
first,0.1668,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1668,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1668,crop50_jpeg,0.6541666388511658,0.0,0.2916666567325592
first,0.1668,macro_average,0.8387962778409322,,
first,0.1669,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1669,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1669,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.1669,macro_average,0.8387962778409322,,
first,0.16699999999999998,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.16699999999999998,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.16699999999999998,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.16699999999999998,macro_average,0.8387962778409322,,
first,0.1671,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1671,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1671,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.1671,macro_average,0.8387962778409322,,
first,0.1672,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1672,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1672,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.1672,macro_average,0.8387962778409322,,
first,0.1673,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1673,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1673,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.1673,macro_average,0.8387962778409322,,
first,0.1674,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1674,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1674,crop50_jpeg,0.6541666388511658,0.0,0.30000001192092896
first,0.1674,macro_average,0.8387962778409322,,
first,0.16749999999999998,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.16749999999999998,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.16749999999999998,crop50_jpeg,0.6566666960716248,0.0,0.3166666626930237
first,0.16749999999999998,macro_average,0.8396296302477518,,
first,0.1676,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1676,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1676,crop50_jpeg,0.6566666960716248,0.0,0.3166666626930237
first,0.1676,macro_average,0.8396296302477518,,
first,0.1677,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1677,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1677,crop50_jpeg,0.6566666960716248,0.0,0.3166666626930237
first,0.1677,macro_average,0.8396296302477518,,
first,0.1678,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1678,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1678,crop50_jpeg,0.6563888788223267,0.0,0.32499998807907104
first,0.1678,macro_average,0.8395370244979858,,
first,0.1679,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1679,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1679,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1679,macro_average,0.8391666611035665,,
first,0.16799999999999998,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.16799999999999998,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.16799999999999998,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.16799999999999998,macro_average,0.8391666611035665,,
first,0.1681,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1681,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1681,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1681,macro_average,0.8391666611035665,,
first,0.1682,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1682,crop50_blur,0.9269444346427917,0.18333333730697632,0.8916666507720947
first,0.1682,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1682,macro_average,0.8391666611035665,,
first,0.1683,crop50,0.9352777600288391,0.2916666567325592,0.9166666865348816
first,0.1683,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1683,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1683,macro_average,0.8393518527348837,,
first,0.1684,crop50,0.9355555772781372,0.2916666567325592,0.925000011920929
first,0.1684,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1684,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1684,macro_average,0.8394444584846497,,
first,0.16849999999999998,crop50,0.9355555772781372,0.2916666567325592,0.925000011920929
first,0.16849999999999998,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.16849999999999998,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.16849999999999998,macro_average,0.8394444584846497,,
first,0.1686,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.1686,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1686,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1686,macro_average,0.8405555685361227,,
first,0.1687,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.1687,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1687,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1687,macro_average,0.8405555685361227,,
first,0.1688,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.1688,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1688,crop50_jpeg,0.6552777886390686,0.0,0.3333333432674408
first,0.1688,macro_average,0.8405555685361227,,
first,0.1689,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.1689,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1689,crop50_jpeg,0.6552777886390686,0.0,0.34166666865348816
first,0.1689,macro_average,0.8405555685361227,,
first,0.16899999999999998,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.16899999999999998,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.16899999999999998,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.16899999999999998,macro_average,0.8400925993919373,,
first,0.1691,crop50,0.9388889074325562,0.30000001192092896,0.9416666626930237
first,0.1691,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1691,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.1691,macro_average,0.8400925993919373,,
first,0.1692,crop50,0.9388889074325562,0.30000001192092896,0.949999988079071
first,0.1692,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1692,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.1692,macro_average,0.8400925993919373,,
first,0.1693,crop50,0.9391666650772095,0.30000001192092896,0.9583333134651184
first,0.1693,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1693,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.1693,macro_average,0.8401851852734884,,
first,0.1694,crop50,0.9391666650772095,0.30000001192092896,0.9583333134651184
first,0.1694,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1694,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.1694,macro_average,0.8401851852734884,,
first,0.16949999999999998,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.16949999999999998,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.16949999999999998,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.16949999999999998,macro_average,0.8403703769048055,,
first,0.1696,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1696,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1696,crop50_jpeg,0.6538888812065125,0.0,0.3499999940395355
first,0.1696,macro_average,0.8403703769048055,,
first,0.1697,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1697,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1697,crop50_jpeg,0.6538888812065125,0.0,0.3583333194255829
first,0.1697,macro_average,0.8403703769048055,,
first,0.1698,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1698,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1698,crop50_jpeg,0.6538888812065125,0.0,0.3583333194255829
first,0.1698,macro_average,0.8403703769048055,,
first,0.1699,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1699,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1699,crop50_jpeg,0.6530555486679077,0.0,0.36666667461395264
first,0.1699,macro_average,0.8400925993919373,,
first,0.16999999999999998,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.16999999999999998,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.16999999999999998,crop50_jpeg,0.6530555486679077,0.0,0.36666667461395264
first,0.16999999999999998,macro_average,0.8400925993919373,,
first,0.1701,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1701,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1701,crop50_jpeg,0.6530555486679077,0.0,0.36666667461395264
first,0.1701,macro_average,0.8400925993919373,,
first,0.1702,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1702,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1702,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.1702,macro_average,0.8403703769048055,,
first,0.1703,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1703,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1703,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.1703,macro_average,0.8403703769048055,,
first,0.1704,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1704,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1704,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.1704,macro_average,0.8403703769048055,,
first,0.17049999999999998,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.17049999999999998,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.17049999999999998,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.17049999999999998,macro_average,0.8403703769048055,,
first,0.1706,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1706,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1706,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.1706,macro_average,0.8403703769048055,,
first,0.1707,crop50,0.9397222399711609,0.30000001192092896,0.9666666388511658
first,0.1707,crop50_blur,0.9275000095367432,0.18333333730697632,0.8999999761581421
first,0.1707,crop50_jpeg,0.6538888812065125,0.0,0.375
first,0.1707,macro_average,0.8403703769048055,,
first,0.1708,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1708,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.1708,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1708,macro_average,0.8405555685361227,,
first,0.1709,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1709,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.1709,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1709,macro_average,0.8405555685361227,,
first,0.17099999999999999,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.17099999999999999,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.17099999999999999,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.17099999999999999,macro_average,0.8405555685361227,,
first,0.1711,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1711,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.1711,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1711,macro_average,0.8405555685361227,,
first,0.1712,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1712,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.1712,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1712,macro_average,0.8405555685361227,,
first,0.1713,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1713,crop50_blur,0.9280555844306946,0.18333333730697632,0.9166666865348816
first,0.1713,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1713,macro_average,0.8405555685361227,,
first,0.1714,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1714,crop50_blur,0.929444432258606,0.18333333730697632,0.925000011920929
first,0.1714,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1714,macro_average,0.8410185178120931,,
first,0.17149999999999999,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.17149999999999999,crop50_blur,0.929444432258606,0.18333333730697632,0.925000011920929
first,0.17149999999999999,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.17149999999999999,macro_average,0.8410185178120931,,
first,0.1716,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1716,crop50_blur,0.929444432258606,0.18333333730697632,0.925000011920929
first,0.1716,crop50_jpeg,0.6536111235618591,0.0,0.38333332538604736
first,0.1716,macro_average,0.8410185178120931,,
first,0.1717,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1717,crop50_blur,0.9291666746139526,0.18333333730697632,0.9333333373069763
first,0.1717,crop50_jpeg,0.652222216129303,0.0,0.4000000059604645
first,0.1717,macro_average,0.8404629627863566,,
first,0.1718,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1718,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.1718,crop50_jpeg,0.652222216129303,0.0,0.4000000059604645
first,0.1718,macro_average,0.8412037094434103,,
first,0.1719,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1719,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.1719,crop50_jpeg,0.6508333086967468,0.0,0.4166666567325592
first,0.1719,macro_average,0.8407407402992249,,
first,0.172,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.172,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.172,crop50_jpeg,0.6508333086967468,0.0,0.4166666567325592
first,0.172,macro_average,0.8407407402992249,,
first,0.1721,crop50,0.9399999976158142,0.30000001192092896,0.9750000238418579
first,0.1721,crop50_blur,0.9313889145851135,0.18333333730697632,0.9416666626930237
first,0.1721,crop50_jpeg,0.6505555510520935,0.0,0.42500001192092896
